ip,time,request,status,size,referer,user_agent
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/bg.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/nav.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/navline.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.js?ver=1.4.8 HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/sidebar-top.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/inner.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/rss.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/content-top.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.args.js?ver=1.4.1 HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/sidebar-list.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/footer.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/footer-top.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/arrow-right.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:03,"""GET /wp-content/themes/education/images/arrow-down.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:04,"""GET /wp-content/themes/education/images/navhov.png HTTP/1.1""",304,,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:17,"""GET /journal HTTP/1.1""",200,6626.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:17,"""GET /wp-includes/js/comment-reply.js?ver=20090102 HTTP/1.1""",304,,"""http://npcassoc.org/journal""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:12:22,"""GET /journal/table-of-contents/vol-2-no-2 HTTP/1.1""",200,5774.0,"""http://npcassoc.org/journal""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
66.249.72.33,06/Sep/2011 22:12:28,"""GET /wp-admin/options-general.php HTTP/1.1""",302,20.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.72.33,06/Sep/2011 22:12:28,"""GET /wp-login.php?redirect_to=http%3A%2F%2Fnpcassoc.org%2Fwp-admin%2Foptions-general.php&reauth=1 HTTP/1.1""",200,982.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
76.108.110.119,06/Sep/2011 22:12:32,"""GET /docs/ijpp/CohenTeeth.pdf HTTP/1.1""",200,122877.0,"""http://npcassoc.org/journal/table-of-contents/vol-2-no-2""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
66.249.72.33,06/Sep/2011 22:16:33,"""GET /sitemap.xml.gz HTTP/1.1""",404,5650.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
76.108.110.119,06/Sep/2011 22:33:51,"""GET /docs/ijpp/CohenTeeth.pdf HTTP/1.1""",304,,"""http://npcassoc.org/journal/table-of-contents/vol-2-no-2""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:03,"""GET /wp-content/themes/education/images/navhov.png HTTP/1.1""",304,,"""http://npcassoc.org/journal/table-of-contents/vol-2-no-2""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:03,"""GET /documents HTTP/1.1""",200,5670.0,"""http://npcassoc.org/journal/table-of-contents/vol-2-no-2""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-includes/js/jquery/jquery.js?ver=1.4.2 HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/style.css HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.js?ver=1.4.8 HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.args.js?ver=1.4.1 HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/nav.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/sidebar-top.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/rss.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/sidebar-list.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/footer.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/footer-top.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/arrow-right.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:04,"""GET /wp-content/themes/education/images/arrow-down.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:05,"""GET /wp-content/themes/education/images/bg.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:06,"""GET /wp-content/themes/education/images/inner.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:06,"""GET /wp-content/themes/education/images/content-top.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:07,"""GET /wp-content/themes/education/images/navline.png HTTP/1.1""",304,,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:09,"""GET /docs/Standards.pdf HTTP/1.1""",206,1998318.0,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:10,"""GET /docs/Standards.pdf HTTP/1.1""",206,1163.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:11,"""GET /docs/Standards.pdf HTTP/1.1""",206,1024.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:11,"""GET /docs/Standards.pdf HTTP/1.1""",206,512.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:11,"""GET /docs/Standards.pdf HTTP/1.1""",206,512.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:11,"""GET /docs/Standards.pdf HTTP/1.1""",206,4608.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:12,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:12,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:12,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:13,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:13,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:14,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:14,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:14,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:15,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:15,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:15,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:15,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:15,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:16,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:16,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:16,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:16,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:16,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:17,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:17,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:17,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:17,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:17,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,06/Sep/2011 22:35:18,"""GET /docs/Standards.pdf HTTP/1.1""",206,16384.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
